;m_complect_to_models;Синонимы комплектующих к устройствам;29;1;model_id;m_complect_syn_id;site_id;type;word;;;;;;Устройство;Комплектующие;Сайт;Тип (0-title, 1-h1, 2-desc, 3-model);Исп. син. (0-нет, 1-да);;;;;;265;3;3;3;2;2;;;;;;1;1;1;1;0;;;;;;
;m_defect_to_m_models;Синонимы неисправностей к моделям;29;1;m_model_id;m_defect_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Неисправность;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;Тип;Исп. син. (0-нет, 1-да);Подлинейка;;;266;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
;m_service_to_m_models;Синонимы услуг к моделям;29;1;m_model_id;m_service_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Услуга;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;тип;Исп. син. (0-нет, 1-да);Подлинейка;;;267;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
;m_complect_to_m_models;Синонимы комплектующих к моделям;29;1;m_model_id;m_complect_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Комплектующие;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;тип;Исп. син. (0-нет, 1-да);Подлинейка;;;268;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
КОНТЕНТ;m_service_vals;Значения услуг;30;1;model_id;m_service_id;site_id;price;time_min;time_max;garantee;other_services;dop_defects;feed;Устройство;Услуга;Сайт;Цена;Время мин.;Время макс.;Гарантия;Другие услуги;Неисправности к услуге;Фид текста;269;3;3;3;2;2;2;2;7;7;2;1;1;1;1;1;1;0;0;0;0;
;m_complect_vals;Значения комплектующих;30;1;model_id;m_complect_id;site_id;price;other_complects;available_id;amount;dop_services;feed;;Устройство;Комплектующие;Сайт;Цена;Другие комплектующие;Доступность;Количество;Доп. услуги;Фид текста;;270;3;3;3;2;7;3;2;7;2;;1;1;1;1;0;0;1;0;0;;
;m_defect_vals;Значения неисправностей;30;1;model_id;m_defect_id;site_id;dop_reasons;dop_services;other_defects;feed;;;;Устройство;Неисправность;Сайт;Причины;Доп. услуги;Другие неисправности;Фид текста;;;;271;3;3;3;7;7;7;2;;;;1;1;1;0;0;0;0;;;;
;m_service_model_vals;Значения услуг (модели);30;1;m_model_id;site_id;marka_id;model_type_id;m_service_id;other_services;dop_defects;feed;sublineyka_id;;Модель;Сайт;Марка;Тип;Услуга;Другие услуги;Неисправности к услуге;Фид текста;Подлинейка;;272;3;3;3;3;3;7;7;2;3;;0;1;0;0;1;0;0;0;0;;
;m_complect_model_vals;Значения комплектующих (модели);30;1;m_model_id;site_id;marka_id;model_type_id;m_complect_id;other_complects;dop_services;feed;sublineyka_id;;Модель;Сайт;Марка;Тип;Комплектующие;Другие комплектующие;Доп. услуги;Фид текста;Подлинейка;;273;3;3;3;3;3;7;7;2;3;;0;1;0;0;1;0;0;0;0;;
;m_defect_model_vals;Значения неисправностей (модели);30;1;m_model_id;site_id;marka_id;model_type_id;m_defect_id;dop_reasons;dop_services;other_defects;feed;sublineyka_id;Модель;Сайт;Марка;Тип;Неисправность;Причины;Доп. услуги;Другие неисправности;Фид текста;Подлинейка;274;3;3;3;3;3;7;7;7;2;3;0;1;0;0;1;0;0;0;0;0;
